id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
repaircafe_300,Repair Café,NLD,Dutch,Fan,Unknown,Unknown,????,Fixed,Repair Café 0074,2019-08-09,
repaircafe_301,Repair Café,NLD,Dutch,Small kitchen item,Tefal,Unknown,????,Fixed,Repair Café 0074,2019-08-09,
repaircafe_302,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,????,Unknown,Repair Café 0074,2019-06-30,doet het niet meer
repaircafe_303,Repair Café,NLD,Dutch,Large home electrical,Black & Decker,Unknown,????,Fixed,Repair Café 0074,2019-07-31,
repaircafe_305,Repair Café,NLD,Dutch,Sewing machine,Unknown,Unknown,????,Unknown,Repair Café 0074,2019-07-31,
repaircafe_308,Repair Café,NLD,Dutch,Fan,Unknown,Unknown,????,Unknown,Repair Café 0074,2019-07-12,doet het niet meer
repaircafe_309,Repair Café,NLD,Dutch,Printer/scanner,HP,Unknown,????,Unknown,Repair Café 0046,2019-08-05,doet het niet meer
repaircafe_311,Repair Café,NLD,Dutch,Small kitchen item,Siemens,Unknown,????,Unknown,Repair Café 0046,2019-08-05,
repaircafe_313,Repair Café,NLD,Dutch,Hi-Fi integrated,Sony,Unknown,????,Fixed,Repair Café 0046,2019-08-05,doet niets
repaircafe_314,Repair Café,NLD,Dutch,Power tool,Unknown,Unknown,????,Fixed,Repair Café 0046,2019-08-05,vonkt
repaircafe_315,Repair Café,NLD,Dutch,Power tool,Black & Decker,Unknown,????,Fixed,Repair Café 0046,2019-08-05,vonkt
repaircafe_316,Repair Café,NLD,Dutch,Hi-Fi integrated,Unknown,Unknown,????,Fixed,Repair Café 0046,2019-08-05,kraakt
repaircafe_317,Repair Café,NLD,Dutch,Small kitchen item,Soehnle,Unknown,????,Fixed,Repair Café 0046,2019-08-05,doet het niet meer
repaircafe_319,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0024,2019-08-03,Gen licht
repaircafe_321,Repair Café,NLD,Dutch,Small kitchen item,Krups,Unknown,2005,Repairable,Repair Café 0024,2019-08-03,Lekt water bij koffiezetten
repaircafe_322,Repair Café,NLD,Dutch,Lamp,Ikea,Unknown,????,Repairable,Repair Café 0024,2019-08-03,Niet werkend
repaircafe_323,Repair Café,NLD,Dutch,Hair & Beauty item,HM,Unknown,????,Unknown,Repair Café 0024,2019-08-03,"Geeft geen warme lucht, wel koude"
repaircafe_324,Repair Café,NLD,Dutch,Lamp,Lampenwelt.com,Unknown,2018,Unknown,Repair Café 0024,2019-08-03,Ledlamp brandt niet
repaircafe_325,Repair Café,NLD,Dutch,Vacuum,Zanussi,Unknown,2015,Fixed,Repair Café 0024,2019-08-03,Doet het niet meer
repaircafe_326,Repair Café,NLD,Dutch,Small kitchen item,Bamix,Unknown,????,Repairable,Repair Café 0024,2019-08-03,Doet het niet
repaircafe_327,Repair Café,NLD,Dutch,Small kitchen item,Camping Gaz,Unknown,????,Fixed,Repair Café 0024,2019-08-03,12V connector defect
repaircafe_328,Repair Café,NLD,Dutch,Toy,Singer,Unknown,????,Repairable,Repair Café 0024,2019-08-03,Werkt niet - batterijen compartiment?
repaircafe_329,Repair Café,NLD,Dutch,Hair & Beauty item,Panasonic,Unknown,2013,Fixed,Repair Café 0024,2019-08-03,oplaadpinnetje afgebroken - laadt niet meer op
repaircafe_331,Repair Café,NLD,Dutch,Aircon/Dehumidifier,Unknown,Unknown,2018,Repairable,Repair Café 0024,2019-08-03,Doet niets meer
repaircafe_332,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Repairable,Repair Café 0024,2019-08-03,Kapot snoer? Kapotte fitting?
repaircafe_333,Repair Café,NLD,Dutch,Small home electrical,Bestron,Unknown,2010,Fixed,Repair Café 0024,2019-08-03,Los contact?
repaircafe_334,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,1964,Fixed,Repair Café 0024,2019-08-03,Waarschijnlijk een draadje los
repaircafe_335,Repair Café,NLD,Dutch,Vacuum,Dyson,Unknown,2014,Unknown,Repair Café 0024,2019-08-03,Doet het niet
repaircafe_336,Repair Café,NLD,Dutch,Power tool,Bosch,Unknown,????,Repairable,Repair Café 0024,2019-08-03,Oplader?
repaircafe_337,Repair Café,NLD,Dutch,Sewing machine,Singer,Unknown,????,Unknown,Repair Café 0024,2019-08-03,Licht gaat niet aan en motor draait niet
repaircafe_338,Repair Café,NLD,Dutch,Small kitchen item,Medisana,Unknown,????,Fixed,Repair Café 0024,2019-08-03,Doets niets. Batt vernieuwd
repaircafe_340,Repair Café,NLD,Dutch,Sewing machine,Pfaff,230,1957,Repairable,Repair Café 0024,2019-08-03,Kortsluiting
repaircafe_341,Repair Café,NLD,Dutch,Vacuum,Black & Decker,Unknown,????,Repairable,Repair Café 0024,2019-08-03,Doet het niet
repaircafe_342,Repair Café,NLD,Dutch,Vacuum,Dirt Devil,Unknown,2010,Unknown,Repair Café 0024,2019-07-06,Doet het niet meer
repaircafe_343,Repair Café,NLD,Dutch,Small home electrical,Tomado,Unknown,2016,Fixed,Repair Café 0024,2019-07-06,onderdeel monteren
repaircafe_344,Repair Café,NLD,Dutch,Toy,Audi,Unknown,????,Fixed,Repair Café 0024,2019-07-06,rechter achterwiel gaat eraf
repaircafe_345,Repair Café,NLD,Dutch,Power tool,Bosch,Unknown,1993,Fixed,Repair Café 0024,2019-07-06,Geen stroom
repaircafe_346,Repair Café,NLD,Dutch,Small kitchen item,AFIS,Unknown,2010,Unknown,Repair Café 0024,2019-07-06,thermostaat - warmt nauwelijks op
repaircafe_347,Repair Café,NLD,Dutch,Toy,Unknown,Unknown,????,Fixed,Repair Café 0024,2019-07-06,Neusje los
repaircafe_353,Repair Café,NLD,Dutch,Vacuum,Bosch,Unknown,????,Unknown,Repair Café 0024,2019-07-06,Bij starten gaat hij stinken
repaircafe_354,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0024,2019-07-06,Schakelaar werkt af en toe
repaircafe_355,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,2009,Unknown,Repair Café 0024,2019-07-06,Doet niets meer
repaircafe_356,Repair Café,NLD,Dutch,Small home electrical,Philips ,Unknown,2017,Unknown,Repair Café 0024,2019-07-06,Achterkant strijkijzer is los
repaircafe_357,Repair Café,NLD,Dutch,Portable radio,JVC,Unknown,2012,Unknown,Repair Café 0024,2019-07-06,CD en radio doen het niet
repaircafe_358,Repair Café,NLD,Dutch,Power tool,Hitachi,Unknown,????,Unknown,Repair Café 0024,2019-07-06,
repaircafe_359,Repair Café,NLD,Dutch,Small kitchen item,Tomado,Unknown,2017,Fixed,Repair Café 0024,2019-07-06,Lampje defect
repaircafe_360,Repair Café,NLD,Dutch,TV and gaming-related accessories,Samsing,Unknown,2011,Unknown,Repair Café 0024,2019-07-06,Zwarte plek op beeldscherm
repaircafe_361,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,????,Fixed,Repair Café 0024,2019-07-06,Stoffilter klep los
repaircafe_362,Repair Café,NLD,Dutch,Hair & Beauty item,Braun,Unknown,????,Unknown,Repair Café 0021,2019-06-15,Aan/uit knopje werkt niet
repaircafe_363,Repair Café,NLD,Dutch,Small kitchen item,Bosch,Unknown,1999,Fixed,Repair Café 0021,2019-06-15,Doet het niet meer
repaircafe_364,Repair Café,NLD,Dutch,Hair & Beauty item,Unknown,Unknown,????,Fixed,Repair Café 0021,2019-06-15,Rolt door
repaircafe_365,Repair Café,NLD,Dutch,Portable radio,Oxx,Unknown,????,Unknown,Repair Café 0021,2019-06-15,"Display licht is defect, afstemmen niet meer mogelijk"
repaircafe_366,Repair Café,NLD,Dutch,Small kitchen item,Vitamax,Unknown,????,Fixed,Repair Café 0021,2019-06-15,Motor doet het niet goed meer
repaircafe_367,Repair Café,NLD,Dutch,Large home electrical,Gardena,Unknown,????,Fixed,Repair Café 0021,2019-06-15,De heggeschaar doet niets meer
repaircafe_368,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,????,Fixed,Repair Café 0021,2019-06-15,Capsule blijft in het apparaat zitten
repaircafe_369,Repair Café,NLD,Dutch,PC Accessory,Unknown,Unknown,????,Fixed,Repair Café 0021,2019-04-20,Graag data overzetten
repaircafe_370,Repair Café,NLD,Dutch,Laptop,Acer,Unknown,????,Fixed,Repair Café 0021,2019-04-20,Is vastgelopen
repaircafe_371,Repair Café,NLD,Dutch,Printer/scanner,Canon,Unknown,????,Unknown,Repair Café 0021,2019-04-20,Gaat niet meer aan
repaircafe_372,Repair Café,NLD,Dutch,PC Accessory,Conceptronic,Unknown,????,Repairable,Repair Café 0021,2019-04-20,Geen stroom?
repaircafe_373,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0021,2019-04-20,Horloge loopt niet meer
repaircafe_374,Repair Café,NLD,Dutch,Watch/clock,Unknown,Unknown,????,Fixed,Repair Café 0021,2019-04-20,Klok loopt niet goed
repaircafe_375,Repair Café,NLD,Dutch,Small kitchen item,Saeco,Unknown,????,Fixed,Repair Café 0021,2019-04-20,Uitlooptuitje is verstopt
repaircafe_376,Repair Café,NLD,Dutch,Small kitchen item,Jura,Unknown,????,Repairable,Repair Café 0021,2019-04-20,Doet het niet meer
repaircafe_377,Repair Café,NLD,Dutch,Small kitchen item,Krups,Unknown,????,Fixed,Repair Café 0021,2019-04-20,De toetsen doen het niet
repaircafe_378,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0021,2019-04-20,"Draait niet meer, los contact?"
repaircafe_379,Repair Café,NLD,Dutch,Hair & Beauty item,Braun,Unknown,????,Repairable,Repair Café 0021,2019-04-20,Scheert niet meer
repaircafe_380,Repair Café,NLD,Dutch,Lamp,Luxo,Unknown,????,Fixed,Repair Café 0021,2019-04-20,Een van de twee lampen doet het niet
repaircafe_381,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,????,Fixed,Repair Café 0021,2019-04-20,Hij loopt niet door
repaircafe_382,Repair Café,NLD,Dutch,Hi-Fi separates,Unknown,Unknown,????,Fixed,Repair Café 0021,2019-04-20,"Lade opent, maar gaat dan meteen weer dicht"
repaircafe_383,Repair Café,NLD,Dutch,Small kitchen item,Douwe Egberts,Unknown,????,Repairable,Repair Café 0021,2019-04-20,Hij wordt niet meer goed heet
repaircafe_384,Repair Café,NLD,Dutch,Small home electrical,Unknown,Unknown,????,Unknown,Repair Café 0021,2019-04-20,Doet het niet meer
repaircafe_385,Repair Café,NLD,Dutch,Power tool,K√§rcher,Unknown,????,Repairable,Repair Café 0021,2019-04-20,Haperende motor
repaircafe_386,Repair Café,NLD,Dutch,Vacuum,Unknown,Unknown,????,Repairable,Repair Café 0021,2019-04-20,Zuigt niet goed
repaircafe_387,Repair Café,NLD,Dutch,Small kitchen item,Tefal,Unknown,2000,Unknown,Repair Café 0021,2019-04-20,Doet het niet
repaircafe_388,Repair Café,NLD,Dutch,Small home electrical,Unknown,Unknown,????,Fixed,Repair Café 0056,2019-07-26,Doet het niet meer
repaircafe_389,Repair Café,NLD,Dutch,Kettle,Philips ,Unknown,????,Fixed,Repair Café 0056,2019-07-26,Doet het niet meer
repaircafe_390,Repair Café,NLD,Dutch,Hair & Beauty item,remmington,Unknown,????,Fixed,Repair Café 0056,2019-07-26,Doet het niet meer
repaircafe_391,Repair Café,NLD,Dutch,Fan,Kinzo,Unknown,????,Fixed,Repair Café 0056,2019-07-26,maakt lawaai
repaircafe_392,Repair Café,NLD,Dutch,Power tool,Festool,Unknown,????,Unknown,Repair Café 0056,2019-07-26,Doet het niet meer
repaircafe_393,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Unknown,Repair Café 0056,2019-07-26,onderdeel van klepscharnier ontbreekt
repaircafe_395,Repair Café,NLD,Dutch,Fan,Bestron,Unknown,2009,Fixed,Repair Café 0056,2019-07-26,standenschakelaar blijft hangen
repaircafe_397,Repair Café,NLD,Dutch,Portable radio,AMtrack,Unknown,????,Repairable,Repair Café 0056,2019-06-28,voorkeurtoetsen werken niet
repaircafe_398,Repair Café,NLD,Dutch,Tablet,Samsung,Unknown,????,Unknown,Repair Café 0056,2019-06-28,Doet het niet meer
repaircafe_403,Repair Café,NLD,Dutch,Hi-Fi separates,Sony,Unknown,????,Unknown,Repair Café 0056,2019-06-28,lade gaat niet open
repaircafe_404,Repair Café,NLD,Dutch,Kettle,Tefal,Unknown,????,Unknown,Repair Café 0056,2019-06-28,Doet het niet meer
repaircafe_405,Repair Café,NLD,Dutch,Power tool,Black & Decker,Unknown,????,Unknown,Repair Café 0056,2019-06-28,aansluiting defect
repaircafe_406,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Unknown,Repair Café 0056,2019-06-28,draait niet
repaircafe_409,Repair Café,NLD,Dutch,Fan,Intergamma,Unknown,2017,Unknown,Repair Café 0058,2019-08-03,Motor defect
repaircafe_410,Repair Café,NLD,Dutch,Lamp,Jan de Bouvrie,Unknown,2002,Unknown,Repair Café 0058,2019-08-03,Werkt niet
repaircafe_411,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,2000,Unknown,Repair Café 0058,2019-08-03,Binnenwerk defect
repaircafe_412,Repair Café,NLD,Dutch,Small kitchen item,De Longhi,Unknown,2016,Unknown,Repair Café 0058,2019-08-03,Lekt water
repaircafe_414,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,2012,Repairable,Repair Café 0058,2019-08-03,Schuiflade gaat niet meer open of dicht
repaircafe_415,Repair Café,NLD,Dutch,TV and gaming-related accessories,Samsung,Unknown,2000,Fixed,Repair Café 0058,2019-08-03,Aan/Uit functioneert niet
repaircafe_416,Repair Café,NLD,Dutch,Power tool,Metabo,Unknown,2000,Fixed,Repair Café 0058,2019-08-03,Aan/Uit-schakelaar
repaircafe_417,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2009,Fixed,Repair Café 0058,2019-08-03,Dekselveer kapot
repaircafe_419,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,2017,Fixed,Repair Café 0058,2019-08-03,Schakelaar kapot
repaircafe_420,Repair Café,NLD,Dutch,Vacuum,Electrolux,Unknown,2016,Repairable,Repair Café 0058,2019-08-03,Doet het niet
repaircafe_421,Repair Café,NLD,Dutch,Large home electrical,Bosch,Unknown,2009,Fixed,Repair Café 0074,2019-08-03,bot
repaircafe_424,Repair Café,NLD,Dutch,Small home electrical,yale,Unknown,2017,Unknown,Repair Café 0074,2019-08-03,doet het niet meer
repaircafe_425,Repair Café,NLD,Dutch,Watch/clock,Hema,Unknown,????,Fixed,Repair Café 0074,2019-08-03,
repaircafe_426,Repair Café,NLD,Dutch,Portable radio,peltor,Unknown,2010,Unknown,Repair Café 0074,2019-07-12,doet het niet meer
repaircafe_427,Repair Café,NLD,Dutch,Small home electrical,Princess,Unknown,????,Unknown,Repair Café 0074,2019-07-12,
repaircafe_428,Repair Café,NLD,Dutch,Lamp,Philips ,Unknown,2000,Repairable,Repair Café 0074,2019-07-12,
repaircafe_430,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,????,Unknown,Repair Café 0074,2016-07-12,
repaircafe_431,Repair Café,NLD,Dutch,Small home electrical,Silvercrest,Unknown,2015,Fixed,Repair Café 0074,2019-07-12,
repaircafe_433,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2017,Unknown,Repair Café 0074,2019-07-12,
repaircafe_434,Repair Café,NLD,Dutch,Fan,elr,Unknown,????,Fixed,Repair Café 0074,2019-07-12,doet het niet meer
repaircafe_435,Repair Café,NLD,Dutch,Large home electrical,Black en decker,Unknown,2013,Unknown,Repair Café 0074,2019-07-10,
repaircafe_439,Repair Café,NLD,Dutch,Power tool,Black & Decker,Unknown,????,Fixed,Repair Café 0074,2019-07-12,frees zit vast
repaircafe_440,Repair Café,NLD,Dutch,Small kitchen item,Unknown,Unknown,????,Unknown,Repair Café 0056,2019-04-26,snoer defect
repaircafe_442,Repair Café,NLD,Dutch,Vacuum,Unknown,Unknown,????,Repairable,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_444,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_445,Repair Café,NLD,Dutch,Vacuum,Unknown,Unknown,????,Unknown,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_446,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0056,2019-04-26,mesje draait niet
repaircafe_447,Repair Café,NLD,Dutch,Small kitchen item,Krups Nespresso,Unknown,2014,Unknown,Repair Café 0056,2019-04-26,klein beetje koffie en veel water
repaircafe_450,Repair Café,NLD,Dutch,Large home electrical,Bosch,Unknown,????,Fixed,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_451,Repair Café,NLD,Dutch,Headphones,Sennheiser,Unknown,2015,Unknown,Repair Café 0056,2019-04-26,aan 1 kant geluid
repaircafe_452,Repair Café,NLD,Dutch,Large home electrical,Hendrik jan de Tuinman,Unknown,1994,Fixed,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_455,Repair Café,NLD,Dutch,Portable radio,Akai,Unknown,????,Repairable,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_456,Repair Café,NLD,Dutch,Large home electrical,Black & Decker,Unknown,????,Fixed,Repair Café 0056,2019-04-26,hij ratelt en snijdt niet
repaircafe_457,Repair Café,NLD,Dutch,Large home electrical,Royal Einhell,Unknown,????,Fixed,Repair Café 0056,2019-04-26,
repaircafe_458,Repair Café,NLD,Dutch,Small kitchen item,Unknown,Unknown,????,Fixed,Repair Café 0056,2019-04-26,verstopt door druivenpitten
repaircafe_459,Repair Café,NLD,Dutch,Small kitchen item,Tefal,Unknown,????,Repairable,Repair Café 0056,2019-04-26,schakelaar zit vast
repaircafe_460,Repair Café,NLD,Dutch,Vacuum,AEG,Unknown,????,Repairable,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_462,Repair Café,NLD,Dutch,Lamp,Hitachi,Unknown,????,Repairable,Repair Café 0056,2019-04-26,Doet het niet meer
repaircafe_463,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,????,Repairable,Repair Café 0056,2019-04-26,zuigmond stofborstel blijft niet zitten
repaircafe_464,Repair Café,NLD,Dutch,Small kitchen item,Rowenta,Unknown,1995,Fixed,Repair Café 0056,2019-04-26,kortsluiting
repaircafe_465,Repair Café,NLD,Dutch,Portable radio,Erres,Unknown,1950,Repairable,Repair Café 0074,2019-07-12,doet het niet meer
repaircafe_466,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,????,Unknown,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_467,Repair Café,NLD,Dutch,Small kitchen item,Melitta,Unknown,????,Unknown,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_468,Repair Café,NLD,Dutch,Portable radio,Philips ,Unknown,????,Fixed,Repair Café 0056,2019-02-22,ruis
repaircafe_469,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Repairable,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_470,Repair Café,NLD,Dutch,Small kitchen item,Severin,Unknown,????,Unknown,Repair Café 0056,2019-02-22,maakt lawaai
repaircafe_471,Repair Café,NLD,Dutch,PC Accessory,Unknown,Unknown,????,Fixed,Repair Café 0056,2019-02-22,stekker kapot
repaircafe_472,Repair Café,NLD,Dutch,Paper shredder,Desq,Unknown,????,Unknown,Repair Café 0056,2019-02-22,papiersnippers blijven achter
repaircafe_473,Repair Café,NLD,Dutch,Vacuum,Philips ,Unknown,????,Unknown,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_474,Repair Café,NLD,Dutch,Power tool,Topcraft,Unknown,????,Repairable,Repair Café 0056,2019-02-22,boortjes kunnen er niet in
repaircafe_475,Repair Café,NLD,Dutch,Hi-Fi separates,Unknown,Unknown,????,Fixed,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_476,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,????,Fixed,Repair Café 0056,2019-02-22,disc wordt soms niet gepakt
repaircafe_477,Repair Café,NLD,Dutch,Tablet,Kobo,Unknown,????,Fixed,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_478,Repair Café,NLD,Dutch,Paper shredder,Unknown,Unknown,????,Fixed,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_482,Repair Café,NLD,Dutch,Small kitchen item,Tefal,Unknown,????,Unknown,Repair Café 0056,2019-02-22,de knop blijft niet staan
repaircafe_483,Repair Café,NLD,Dutch,Hi-Fi separates,Sony,Unknown,????,Unknown,Repair Café 0056,2019-02-22,herkent geen c.d.'s meer
repaircafe_484,Repair Café,NLD,Dutch,Kettle,Princess,Unknown,????,Unknown,Repair Café 0056,2019-02-22,deksel blijft open staan
repaircafe_485,Repair Café,NLD,Dutch,Vacuum,Unknown,Unknown,????,Repairable,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_486,Repair Café,NLD,Dutch,Vacuum,Philips ,Unknown,????,Repairable,Repair Café 0056,2019-02-22,Doet het niet meer
repaircafe_487,Repair Café,NLD,Dutch,Small kitchen item,Krups,Unknown,????,Unknown,Repair Café 0056,2019-02-22,er komt te weinig water uit
repaircafe_488,Repair Café,NLD,Dutch,Lamp,Maglite,Unknown,????,Unknown,Repair Café 0056,2019-02-22,batterijvakje gaat niet open
repaircafe_490,Repair Café,NLD,Dutch,Small kitchen item,Adler,Unknown,????,Unknown,Repair Café 0056,2019-01-25,Doet het niet meer
repaircafe_492,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Unknown,Repair Café 0056,2019-01-25,Doet het niet meer
repaircafe_493,Repair Café,NLD,Dutch,Small home electrical,Unknown,Unknown,????,Unknown,Repair Café 0056,2019-01-25,
repaircafe_494,Repair Café,NLD,Dutch,Small home electrical,Unknown,Unknown,????,Fixed,Repair Café 0056,2019-01-25,snoer doorgebrand
repaircafe_495,Repair Café,NLD,Dutch,Small home electrical,Unknown,Unknown,????,Unknown,Repair Café 0056,2019-01-25,
repaircafe_496,Repair Café,NLD,Dutch,Power tool,Unknown,Unknown,????,Unknown,Repair Café 0056,2019-01-25,vastzetten boorkop lukt niet
repaircafe_497,Repair Café,NLD,Dutch,Hi-Fi separates,Unknown,Unknown,????,Unknown,Repair Café 0056,2019-01-25,Doet het niet meer
repaircafe_498,Repair Café,NLD,Dutch,Hi-Fi separates,TEAC,Unknown,????,Repairable,Repair Café 0056,2019-01-25,"cd blijft zitten, klep gaat niet open"
repaircafe_499,Repair Café,NLD,Dutch,Small home electrical,Tefal,Unknown,????,Unknown,Repair Café 0056,2019-01-25,lekt water
