id,data_provider,country,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
repaircafe_4090,"Repair Café",NLD,Vacuum,Philips,Unknown,2015,Fixed,0024,2018-01-06,"Snoerhaspel zit vast ~ Snoer naast haspel"
repaircafe_4091,"Repair Café",NLD,"Portable radio",Unknown,Unknown,????,Repairable,0024,2018-01-06,"Accu kapot"
repaircafe_4092,"Repair Café",NLD,Vacuum,Philips,Unknown,2010,Unknown,0024,2018-01-06,"Blijft niet op toeren"
repaircafe_4093,"Repair Café",NLD,Tablet,TomTom,Unknown,2013,Fixed,0024,2018-01-06,"Los contact"
repaircafe_4094,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2012,Repairable,0024,2018-01-06,"Warmt niet meer op ~ Vlottermagneet verroest"
repaircafe_4095,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Fixed,0024,2018-01-06,"Maaks geen contact meer na schoonmaak"
repaircafe_4096,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2012,Unknown,0024,2018-01-06,"Lekt ~ Brouwunit lek, moet vervangen worden"
repaircafe_4097,"Repair Café",NLD,"Hi-Fi separates",Sony,Unknown,2000,Repairable,0024,2018-01-06,"Gaat niet open ~ Spanbanden"
repaircafe_4098,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2008,Unknown,0024,2018-01-06,"Functioneert niet ~ Waterverdeler kapot"
repaircafe_4099,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,????,Fixed,0024,2018-01-06,"Koffie loopt niet door"
repaircafe_4100,"Repair Café",NLD,Vacuum,Quigg,Unknown,2011,Unknown,0024,2018-01-06,"Rammelt en zuigt niet ~ Motor kapot"
repaircafe_4101,"Repair Café",NLD,"Hair & Beauty item",Babyliss,Unknown,????,Fixed,0024,2018-01-06,"Werkt niet ~ Snoer kapot"
repaircafe_4102,"Repair Café",NLD,"Small kitchen item",Tefal,Unknown,2010,Unknown,0024,2018-01-06,"Manke knop ~ Iets febroek"
repaircafe_4103,"Repair Café",NLD,"Power tool",Parkside,Unknown,????,Repairable,0024,2018-01-06,
repaircafe_4104,"Repair Café",NLD,"Small kitchen item",Nutribullet,Unknown,2016,Fixed,0024,2018-01-06,"Werkt niet"
repaircafe_4105,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,1990,Fixed,0024,2018-01-06,"Thermofuse kapot"
repaircafe_4106,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2002,Repairable,0024,2018-01-06,Lekt
repaircafe_4107,"Repair Café",NLD,"Power tool",Bosch,Unknown,????,Fixed,0024,2018-01-06,"Zaagje afgebroken ~ Zaagje zat klem"
repaircafe_4108,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0024,2018-01-06,"Werkt niet ~ Breuk in snorr"
repaircafe_4110,"Repair Café",NLD,"Hair & Beauty item",Unknown,Unknown,2000,Fixed,0058,2018-01-06,"Vol troep. ~ Werkt niet."
repaircafe_4111,"Repair Café",NLD,"Small home electrical",Inventum,Unknown,2008,Unknown,0058,2018-01-06,"Mogelijk verbrand ~ Doet het niet"
repaircafe_4112,"Repair Café",NLD,"Portable radio",Philips,Unknown,2000,Unknown,0058,2018-01-06,"Printplaat kapot ~ Doet het niet"
repaircafe_4114,"Repair Café",NLD,Lamp,Unknown,Unknown,2000,Fixed,0058,2018-01-06,"Schakelaar kapot ~ Schakelaar werkt niet"
repaircafe_4115,"Repair Café",NLD,Misc,Unibind,Unknown,2000,Unknown,0058,2018-01-06,"Printplaat defect. Geeft sluiting. ~ Doet het niet"
repaircafe_4116,"Repair Café",NLD,Battery/charger/adapter,Hitachi,Unknown,2015,Unknown,0058,2018-01-06,"Niet gevonden ~ Laadt niet op"
repaircafe_4117,"Repair Café",NLD,Lamp,Unknown,Unknown,2000,Fixed,0058,2018-01-06,"Draadbreuk ~ Dimmer werkt niet"
repaircafe_4119,"Repair Café",NLD,"Hi-Fi separates",JVC,Unknown,2000,Fixed,0058,2018-01-06,"Onbekend ~ Onbekend"
repaircafe_4120,"Repair Café",NLD,"Hi-Fi separates",Sony,Unknown,2000,Fixed,0058,2018-01-06,"Vervuilde contacten ~ Werkt niet."
repaircafe_4121,"Repair Café",NLD,Vacuum,Bosch,Unknown,2000,Fixed,0058,2018-01-06,"Snoerhaspel geblokkeerd.  ~ Snoer rolt niet op"
repaircafe_4122,"Repair Café",NLD,"Sewing machine",Vendomatic,Unknown,2000,Fixed,0058,2018-01-06,"Lichtknopje afgebroken"
repaircafe_4123,"Repair Café",GBR,Battery/charger/adapter,Unknown,Unknown,????,Unknown,0217,2018-01-06,"Not working"
repaircafe_4125,"Repair Café",GBR,Misc,Unknown,Unknown,????,Unknown,0217,2018-01-06,"Not working"
repaircafe_4126,"Repair Café",GBR,Misc,Unknown,Unknown,????,Fixed,0217,2018-01-06,"Does not remain pushed down"
repaircafe_4127,"Repair Café",GBR,"Portable radio",Unknown,Unknown,????,Fixed,0217,2018-01-06,"Not tuning"
repaircafe_4128,"Repair Café",GBR,Misc,Unknown,Unknown,????,Unknown,0217,2018-01-06,"Charges and tries to start but doesn't"
repaircafe_4129,"Repair Café",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,Fixed,0217,2018-01-06,"Standby button not working"
repaircafe_4130,"Repair Café",GBR,Lamp,Unknown,Unknown,????,Fixed,0217,2018-01-06,"Switch faulty"
repaircafe_4131,"Repair Café",GBR,Misc,Unknown,Unknown,????,Fixed,0217,2018-01-06,"Lid needs glueing on"
repaircafe_4132,"Repair Café",GBR,Misc,Unknown,Unknown,????,Fixed,0217,2018-01-06,"Worn wiring"
repaircafe_4133,"Repair Café",GBR,Misc,Unknown,Unknown,????,Fixed,0217,2018-01-06,"Not closing on one side"
repaircafe_4134,"Repair Café",GBR,"Sewing machine",Unknown,Unknown,????,Fixed,0217,2018-01-06,"Motor slipping"
repaircafe_4135,"Repair Café",GBR,Toy,Unknown,Unknown,????,Fixed,0217,2018-01-06,"Broken into several bits when dropped"
repaircafe_4143,"Repair Café",GBR,Misc,Unknown,Unknown,????,Fixed,0217,2018-01-06,"Torn pocket"
repaircafe_4146,"Repair Café",NLD,"Portable radio",Philips,Unknown,2017,Fixed,0004,2018-01-11,"antenne aansluiting afgebroken"
repaircafe_4147,"Repair Café",NLD,"DLSR / Video Camera",JVC,Unknown,1995,Unknown,0004,2018-01-11,"gaat niet aan"
repaircafe_4150,"Repair Café",NLD,Misc,Profoon,Unknown,2010,Fixed,0004,2018-01-11,nakijken
repaircafe_4153,"Repair Café",NLD,Vacuum,Miele,Unknown,????,Fixed,0004,2018-01-11,"de voet is afgebroken"
repaircafe_4154,"Repair Café",NLD,"Small kitchen item",DeLonghi,Unknown,????,Fixed,0004,2018-01-11,"vuil ~ vuil"
repaircafe_4155,"Repair Café",NLD,Kettle,Tomado,Unknown,????,Unknown,0004,2018-01-11,"hij doet het niet"
repaircafe_4156,"Repair Café",NLD,Printer/scanner,Epson,Unknown,2011,Repairable,0004,2018-01-11,"doet het niet (goed) ~ cartridge"
repaircafe_4158,"Repair Café",NLD,"Power tool",OC14S,Unknown,????,Fixed,0004,2018-01-11,"los contact ~ vervuilde schakelaar"
repaircafe_4159,"Repair Café",NLD,Lamp,Unknown,Unknown,2000,Fixed,0004,2018-01-11,"flikkert en kan niet in goede stand gezet worden"
repaircafe_4160,"Repair Café",NLD,"Hi-Fi separates",Proline,Unknown,????,Fixed,0004,2018-01-11,"doet het niet  ~ vuil?"
repaircafe_4161,"Repair Café",NLD,"Small kitchen item",Saeco,Unknown,2014,Fixed,0004,2018-01-11,verstopt?
repaircafe_4162,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,????,Fixed,0004,2018-01-11,"hij loopt niet door"
repaircafe_4163,"Repair Café",NLD,Kettle,Tefal,Unknown,2010,Unknown,0004,2018-01-11,"doet het niet"
repaircafe_4164,"Repair Café",NLD,Kettle,Tefal,Unknown,2011,Unknown,0004,2018-01-11,schakelaar
repaircafe_4165,"Repair Café",NLD,Kettle,Tefal,Unknown,2011,Unknown,0004,2018-01-11,schakelaar
repaircafe_4166,"Repair Café",NLD,"Small home electrical","Pure Acoustics",Unknown,2017,Fixed,0004,2018-01-11,"stekkertjes USB+oplaadkabel gaan er niet goed in ~ slede naar achteren gedrukt"
repaircafe_4167,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Fixed,0010,2018-01-12,"stop springt ~ onbekend"
repaircafe_4168,"Repair Café",NLD,"Sewing machine",Singer,Unknown,2012,Fixed,0010,2018-01-12,"transporteert slecht zigzag werkt niet ~ onbekend"
repaircafe_4169,"Repair Café",NLD,Toy,Fisher-Price,Unknown,????,Fixed,0010,2018-01-12,"doet het niet ~ batterijen geoxideerd"
repaircafe_4170,"Repair Café",NLD,"DLSR / Video Camera",JVC,Unknown,????,Fixed,0010,2018-01-12,"spoelt niet voor en achteruit  ~ Vermoedelijk te langen banden"
repaircafe_4171,"Repair Café",NLD,Vacuum,Miele,Unknown,2012,Fixed,0010,2018-01-12,"vario defect ~ filter en zak vol"
repaircafe_4173,"Repair Café",NLD,"Hi-Fi separates",Philips,Unknown,1990,Unknown,0010,2018-01-12,"doet het niet ~ aandrijftandwiel kapot"
repaircafe_4174,"Repair Café",NLD,"Portable radio",Philips,Unknown,????,Fixed,0010,2018-01-12,"lamp defect ~ onbekent"
repaircafe_4175,"Repair Café",NLD,Headphones,Philips,Unknown,????,Fixed,0010,2018-01-12,"ton 0619475454 ~ snoerbreuk"
repaircafe_4177,"Repair Café",NLD,Fan,Quigg,Unknown,2000,Fixed,0010,2018-01-12,"hij piept ~ droge as"
repaircafe_4178,"Repair Café",NLD,"Small home electrical",Quigg,Unknown,????,Fixed,0010,2018-01-12,"invoer defect ~ motor"
repaircafe_4179,"Repair Café",NLD,"Large home electrical",Montiss,Unknown,2013,Fixed,0010,2018-01-12,"bleef openstaan gaf constant stoom ~ vervuiling kalk"
repaircafe_4180,"Repair Café",NLD,"Power tool","Black & Decker",Unknown,????,Fixed,0010,2018-01-12,"boorkop kapot ~ materiaalmoeheid"
repaircafe_4181,"Repair Café",NLD,Misc,Bosch,Unknown,2015,Unknown,0010,2018-01-12,"doet het niet ~ ?"
repaircafe_4182,"Repair Café",NLD,"Power tool",Skil,Unknown,1972,Repairable,0010,2018-01-12,"bouten voor hulpstukken kwijt"
repaircafe_4183,"Repair Café",NLD,"Small kitchen item",Severin,Unknown,2012,Fixed,0010,2018-01-12,"kom draait niet mee ~ garders zaten verkeerd √©√©n heeft een tandwiel!"
repaircafe_4184,"Repair Café",NLD,"Small kitchen item",Princess,Unknown,????,Unknown,0015,2018-01-12,"gaat niet aan ~ onbekend"
repaircafe_4185,"Repair Café",NLD,Vacuum,Philips,Unknown,2005,Fixed,0026,2018-01-12,"Electrisch snoer rolt niet meer op ~ ?"
repaircafe_4186,"Repair Café",NLD,Vacuum,Electrolux,Unknown,2005,Fixed,0026,2018-01-12,"Werkt niet ~ Snoer?"
repaircafe_4187,"Repair Café",NLD,Kettle,Philips,Unknown,2005,Unknown,0026,2018-01-12,"Wordt niet warm ~ Onduidelijk"
repaircafe_4188,"Repair Café",NLD,"Small home electrical",SilverCrest,Unknown,2005,Fixed,0026,2018-01-12,"Wordt niet warm ~ Onbekend"
repaircafe_4189,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2000,Fixed,0026,2018-01-12,"Kortsluiting ~ ?"
repaircafe_4190,"Repair Café",NLD,"Hi-Fi integrated",Philips,Unknown,1995,Unknown,0026,2018-01-12,"Radio doet het niet en casette speelt niet, lang niet gebruikt ~ Onbekend"
repaircafe_4191,"Repair Café",NLD,"Small home electrical",K√§rcher,Unknown,2000,Fixed,0026,2018-01-12,"Stoomt niet meer ~ Knopjes zitten wat vast"
repaircafe_4192,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2000,Repairable,0026,2018-01-12,"Werkt niet goed ~ Onbekend"
repaircafe_4193,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2000,Fixed,0026,2018-01-12,"Doet het niet meer ~ Onbekend"
repaircafe_4194,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2000,Repairable,0026,2018-01-12,"Werkt niet goed ~ Onbekend"
repaircafe_4195,"Repair Café",NLD,"Portable radio",Sanyo,Unknown,2000,Fixed,0026,2018-01-12,"Opname cassette recorder werkt niet  ~ Vuil?"
repaircafe_4196,"Repair Café",NLD,Toy,Unknown,Unknown,1995,Fixed,0026,2018-01-12,"Lampjes branden niet ~ Een lampje kapot?"
repaircafe_4197,"Repair Café",NLD,Watch/clock,"Meister Anker",Unknown,1995,Fixed,0026,2018-01-12,"Knop zit vast ~ Onduidelijk"
repaircafe_4198,"Repair Café",NLD,Lamp,Unknown,Unknown,2000,Fixed,0026,2018-01-12,"Kapje zit los ~ Onbekend"
repaircafe_4199,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,2005,Fixed,0026,2018-01-12,"Onbekend ~ Onbekend"
repaircafe_4200,"Repair Café",NLD,"Portable radio",Unknown,Unknown,2000,Fixed,0026,2018-01-12,"Onbekend ~ Onbekend"
repaircafe_4201,"Repair Café",NLD,Misc,Paolo-Feretti,Unknown,2000,Fixed,0026,2018-01-12,"Defect ~ Onbekend"
repaircafe_4202,"Repair Café",NLD,"Small kitchen item",Atag,Unknown,2000,Fixed,0026,2018-01-12,"Ontploft bij het verwarmen van gl√ºghwein ~ Onbekend"
repaircafe_4203,"Repair Café",NLD,Lamp,Unknown,Unknown,2000,Repairable,0026,2018-01-12,"Wil niet branden ~ Dimmer kapot"
repaircafe_4204,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,2000,Fixed,0026,2018-01-12,"Draait niet goed ~ Pootje losgeraakt"
repaircafe_4205,"Repair Café",NLD,"Small kitchen item",Soehnle,Unknown,2000,Fixed,0026,2018-01-12,"Naald zit los ~ Onbekend"
repaircafe_4206,"Repair Café",NLD,"Small kitchen item",Braun,Unknown,2005,Fixed,0026,2018-01-12,"Deksel zit los ~ Onduidelijk"
repaircafe_4207,"Repair Café",NLD,"Hi-Fi separates",Philips,Unknown,1995,Fixed,0011,2018-01-13,"onregelmatige weergave"
repaircafe_4208,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Fixed,0011,2018-01-13,"gaat niet aan ~ mechanisch, geen contact met schakelaar"
repaircafe_4209,"Repair Café",NLD,"Hi-Fi separates",Samsung,Unknown,????,Repairable,0011,2018-01-13,
repaircafe_4211,"Repair Café",NLD,"Hi-Fi separates",Sony,Unknown,????,Unknown,0011,2018-01-13,
repaircafe_4212,"Repair Café",NLD,"Portable radio",Philips,Unknown,2000,Fixed,0011,2018-01-13,"aan - uitschakelaar werkt niet goed ~ ouderdom"
repaircafe_4213,"Repair Café",NLD,"Sewing machine",Singer,Unknown,????,Repairable,0011,2018-01-13,"draad loopt vast ~ Wiel loopt niet goed"
repaircafe_4214,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Unknown,0011,2018-01-13,"veer stuk"
repaircafe_4216,"Repair Café",NLD,Watch/clock,Unknown,Unknown,1985,Fixed,0011,2018-01-13,"loopt niet / wel opgedraaid ~ geen "
repaircafe_4217,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,????,Unknown,0011,2018-01-13,"water warmt niet op"
repaircafe_4218,"Repair Café",NLD,"TV and gaming-related accessories",Philips,Unknown,2013,Unknown,0011,2018-01-13,"geen beeld ~ netvoeding?"
repaircafe_4219,"Repair Café",NLD,"Hi-Fi integrated","Grundig ",Unknown,????,Unknown,0011,2018-01-13,
repaircafe_4220,"Repair Café",NLD,"Small home electrical",Sony,ps4,2016,Fixed,0011,2018-01-13,"knop zit scheef (L1/L2) ~ gevallen"
repaircafe_4221,"Repair Café",NLD,"Large home electrical",Tomado,Unknown,2016,Unknown,0011,2018-01-13,"defecte temperatuur weerstand "
repaircafe_4222,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Unknown,0011,2018-01-13,"koplamp is aan een stuk gegoten en is niet goed te openen anders dan met grof geweld."
repaircafe_4223,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,1998,Unknown,0011,2018-01-13,"doet niets meer ~ doorgebrand /oververhiting"
repaircafe_4224,"Repair Café",NLD,"Hi-Fi integrated",Sanyo,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4225,"Repair Café",NLD,Toy,Diset,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4226,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4227,"Repair Café",NLD,Vacuum,Dyson,Unknown,2010,Unknown,0011,2018-01-13,"nieuwe motor doet het nog niet ~ snoerbreuk oprolmechanisme"
repaircafe_4230,"Repair Café",NLD,Vacuum,Siemens,Unknown,????,Fixed,0011,2018-01-13,"slang verstopt"
repaircafe_4231,"Repair Café",NLD,"Hi-Fi separates",JVC,Unknown,1990,Repairable,0011,2018-01-13,
repaircafe_4232,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4233,"Repair Café",NLD,Misc,Gigaset,Unknown,????,Unknown,0011,2018-01-13,
repaircafe_4234,"Repair Café",NLD,Watch/clock,Philips,Unknown,????,Fixed,0011,2018-01-13,"condensator defect"
repaircafe_4235,"Repair Café",NLD,Vacuum,AEG,Unknown,????,Fixed,0011,2018-01-13,"sluit niet meer af"
repaircafe_4237,"Repair Café",NLD,"Hi-Fi integrated",Sony,Unknown,????,Repairable,0011,2018-01-13,"aan/uit knop weigert regelmatig + laser CD"
repaircafe_4239,"Repair Café",NLD,"Small kitchen item",Salter,Unknown,2011,Unknown,0011,2018-01-13,"draad gebroken"
repaircafe_4240,"Repair Café",NLD,"Small home electrical","Black & Decker",Unknown,????,Repairable,0011,2018-01-13,"nietjes invoeren"
repaircafe_4241,"Repair Café",NLD,"Hi-Fi separates",Pioneer,Unknown,1982,Unknown,0011,2018-01-13,"bandje vast"
repaircafe_4242,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Unknown,0011,2018-01-13,"versterker opgeblazen door te hoge spanning, verkeerde voeding"
repaircafe_4243,"Repair Café",NLD,"Hi-Fi integrated",Philips,Unknown,2000,Unknown,0011,2018-01-13,"cd lade weigert ~ slijtage"
repaircafe_4244,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4245,"Repair Café",NLD,Vacuum,Miele,Unknown,????,Unknown,0011,2018-01-13,
repaircafe_4246,"Repair Café",NLD,Vacuum,Samsung,Unknown,2015,Fixed,0011,2018-01-13,"schuifknopje werkt niet meer ~ Onderdeel weggevallen"
repaircafe_4247,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Fixed,0011,2018-01-13,"batterij maakt geen contact"
repaircafe_4248,"Repair Café",NLD,"Sewing machine",Vendomatic,Unknown,????,Repairable,0011,2018-01-13,
repaircafe_4250,"Repair Café",NLD,Vacuum,Bosch,Unknown,????,Fixed,0011,2018-01-13,"stofzuigt niet meer goed, resoneert"
repaircafe_4251,"Repair Café",NLD,"Hi-Fi separates",Labtec,Unknown,????,Unknown,0011,2018-01-13,"luidspreker L/R werkt niet meer"
repaircafe_4253,"Repair Café",NLD,"Sewing machine",Singer,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4254,"Repair Café",NLD,Printer/scanner,Canon,Unknown,2015,Repairable,0011,2018-01-13,"print niet goed, slaat regels over ~ zwarte cartridge niet goed"
repaircafe_4255,"Repair Café",NLD,Kettle,Tomado,Unknown,2010,Unknown,0011,2018-01-13,"kookt niet meer, er is wel stroom ~ ?"
repaircafe_4256,"Repair Café",NLD,"Small kitchen item",Etna,Unknown,2012,Fixed,0011,2018-01-13,"Knop draait niet / potmeterstift afgebroken  ~ ?"
repaircafe_4257,"Repair Café",NLD,Printer/scanner,Lexmark,Unknown,????,Unknown,0011,2018-01-13,"vies, papier pakt niet meer"
repaircafe_4258,"Repair Café",NLD,"Small kitchen item",Braun,Unknown,????,Fixed,0011,2018-01-13,"motor stopt bij extra drukken van fruit ~ ?"
repaircafe_4259,"Repair Café",NLD,"Desktop computer",Compaq,Unknown,2010,Unknown,0011,2018-01-13,"Bluescreen bij het opstarten ~ Corrupte windows installatie"
repaircafe_4260,"Repair Café",NLD,Mobile,Apple,Unknown,2010,Repairable,0011,2018-01-13,"De batterij is oud en loopt snel leeg ~ Oude batterij"
repaircafe_4262,"Repair Café",NLD,"Small kitchen item",Soehnle,Unknown,????,Fixed,0011,2018-01-13,"doet het niet na vevangen batterlij"
repaircafe_4263,"Repair Café",NLD,Printer/scanner,Canon,Unknown,????,Fixed,0011,2018-01-13,"Papier loopt vast ~ papierresten in machine"
repaircafe_4264,"Repair Café",NLD,Lamp,Unknown,Unknown,2012,Fixed,0011,2018-01-13,"slechte contacten"
repaircafe_4265,"Repair Café",NLD,Laptop,"Fujitsu Technology Solutions",Unknown,2013,Unknown,0011,2018-01-13,"De laptop wil niet meer opstarten ~ Stroomtoevoer probleem"
repaircafe_4266,"Repair Café",NLD,Printer/scanner,HP,Unknown,2012,Repairable,0011,2018-01-13,"Meneer kan niet printen vanaf zijn mobiele telefoon ~ Geen bluetooth verbinding"
repaircafe_4267,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Unknown,0011,2018-01-13,"voeding defect"
repaircafe_4268,"Repair Café",NLD,Misc,Lagostina,Unknown,????,Unknown,0011,2018-01-13,
repaircafe_4269,"Repair Café",NLD,Lamp,Unknown,Unknown,1950,Fixed,0011,2018-01-13,"slechte contacten"
repaircafe_4270,"Repair Café",NLD,"Small kitchen item",Nespresso,Unknown,????,Unknown,0011,2018-01-13,
repaircafe_4271,"Repair Café",NLD,"Small kitchen item",Braun,Unknown,2015,Unknown,0011,2018-01-13,
repaircafe_4272,"Repair Café",NLD,"Portable radio",Xiron,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4274,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Unknown,0011,2018-01-13,
repaircafe_4275,"Repair Café",NLD,"TV and gaming-related accessories",Sony,Unknown,2009,Unknown,0011,2018-01-13,"tv doet niets meer, ook standby-lampje niet ~ geen idee, zekering doorgebrand?"
repaircafe_4277,"Repair Café",NLD,"Small home electrical",Inventum,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4278,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,????,Fixed,0011,2018-01-13,"cupjes worden niet geperforeerd ~ verkeerde cupjes"
repaircafe_4279,"Repair Café",NLD,Vacuum,Ilife,Unknown,????,Unknown,0011,2018-01-13,"zuigt niet"
repaircafe_4280,"Repair Café",NLD,"Portable radio",Ranex,Unknown,2010,Unknown,0011,2018-01-13,knop
repaircafe_4281,"Repair Café",NLD,Tablet,Kobo,Unknown,2013,Unknown,0011,2018-01-13,"gaat steeds uit en gaat daarna niet meer aan ~ Onbekend"
repaircafe_4282,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0011,2018-01-13,"dimmer of schakelaar ~ zekering defect"
repaircafe_4283,"Repair Café",NLD,Tablet,Samsung,Unknown,????,Repairable,0011,2018-01-13,"Oplaadpunt werkt niet ~ connector kapot?"
repaircafe_4286,"Repair Café",NLD,"Small kitchen item",Saeco,Unknown,????,Fixed,0011,2018-01-13,"molen zit vast"
repaircafe_4287,"Repair Café",NLD,Lamp,Venes,Unknown,????,Fixed,0011,2018-01-13,
repaircafe_4288,"Repair Café",NLD,Mobile,Apple,Unknown,????,Repairable,0011,2018-01-13,"defect ~ bekend"
repaircafe_4289,"Repair Café",NLD,"Power tool",Unknown,Unknown,1995,Unknown,0019,2018-01-13,"Doet helemaal niets meer ~ te lang niet gebruikt"
repaircafe_4290,"Repair Café",NLD,"TV and gaming-related accessories","Marantz ",Unknown,2011,Unknown,0019,2018-01-13,"met de volumeknop (reageert niet) ~ volumetoets maakt geen contact"
repaircafe_4291,"Repair Café",NLD,Misc,Profoon,Unknown,2017,Repairable,0019,2018-01-13,"Gebroken draad oplader, lader laadt nu de telefoon niet op ~ draadbreuk"
repaircafe_4293,"Repair Café",NLD,"Hair & Beauty item",Solis,Unknown,1978,Unknown,0019,2018-01-13,"Doet het niet ~ draadbreuk"
repaircafe_4294,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Repairable,0019,2018-01-13,"Doet het niet ~ Ophangveer gebroken"
repaircafe_4295,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2012,Repairable,0019,2018-01-13,"Doet het niet goed"
repaircafe_4296,"Repair Café",NLD,"Small kitchen item",Starmix,Unknown,1966,Unknown,0019,2018-01-13,"Doet het niet ~ koolborstels"
repaircafe_4297,"Repair Café",NLD,Misc,Philips,Unknown,????,Unknown,0050,2018-01-13,"Geen spanning ~ Doet het niet, er lijkt geen stroom door te komen"
repaircafe_4298,"Repair Café",NLD,"Handheld entertainment device",Unknown,Unknown,????,Fixed,0050,2018-01-13,"Geen geluid ~ Geen geluid"
repaircafe_4299,"Repair Café",NLD,Battery/charger/adapter,Unknown,Unknown,????,Unknown,0050,2018-01-13,"Veiligheid zit vast ~ Veiligheid vast"
repaircafe_4300,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,2010,Fixed,0050,2018-01-13,"Werkt niet ~ Werkt niet"
repaircafe_4301,"Repair Café",NLD,"Hi-Fi integrated",JVC,Unknown,????,Fixed,0050,2018-01-13,"Geen audio uit ~ Geen audio uit"
repaircafe_4302,"Repair Café",NLD,Misc,GBIBLI,Unknown,2012,Unknown,0050,2018-01-13,"Motor vonkt ~ Motor vonkt"
repaircafe_4303,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,????,Unknown,0050,2018-01-13,"Gescheurd rubber ~ Gescheurd"
repaircafe_4304,"Repair Café",NLD,"Large home electrical",K√§rcher,Unknown,2013,Unknown,0050,2018-01-13,"Gat in slang ~ Gat/Inkorten slang"
repaircafe_4305,"Repair Café",NLD,Misc,Unknown,Unknown,????,Unknown,0050,2018-01-13,"Slotveer gebroken ~ slotveer kapot"
repaircafe_4307,"Repair Café",NLD,"Sewing machine",Unknown,Unknown,????,Fixed,0050,2018-01-13,"Spoel kapot ~ Naaimachine trekt lussen onderaan"
repaircafe_4308,"Repair Café",NLD,Laptop,HP,Unknown,????,Fixed,0050,2018-01-13,"Foutcode ~ Foutcode bij opstarten"
repaircafe_4309,"Repair Café",NLD,"Sewing machine",Singer,Unknown,1970,Fixed,0050,2018-01-13,"Naait lusjes ~ naait lusjes"
repaircafe_4310,"Repair Café",NLD,Vacuum,Quigg,Unknown,????,Repairable,0050,2018-01-13,"Snoertje defect ~ Snoertje defect"
repaircafe_4311,"Repair Café",NLD,Vacuum,Miele,Unknown,????,Fixed,0050,2018-01-13,"Deksel sluit niet makkelijk ~ Deksel sluit moeilijk"
repaircafe_4312,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2017,Fixed,0050,2018-01-13,"Lekt steeds water ~ Drieweg ventiel lek"
repaircafe_4313,"Repair Café",NLD,"Small home electrical",K√§rcher,Unknown,2015,Fixed,0004,2018-01-18,"accu laadt niet op"
repaircafe_4314,"Repair Café",NLD,"Portable radio",JVC,Unknown,2010,Unknown,0004,2018-01-18,
repaircafe_4315,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2013,Fixed,0004,2018-01-18,"werkt niet"
repaircafe_4316,"Repair Café",NLD,"Musical instrument",Yamaha,Unknown,2012,Fixed,0004,2018-01-18,"hij doet het niet"
repaircafe_4317,"Repair Café",NLD,"Desktop computer",Unknown,Unknown,????,Unknown,0004,2018-01-18,"start niet op"
repaircafe_4318,"Repair Café",NLD,Vacuum,Bosch,Unknown,????,Fixed,0004,2018-01-18,vuil
