id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,problem
restart_13254,The Restart Project,GBR,1,Boot,Laptop,HP,Fixed,2011,2019-05-18,Won't turn on
restart_13272,The Restart Project,GBR,1,Boot,Laptop,Dell,Repairable,2017,2019-05-18,won't boot
restart_13273,The Restart Project,GBR,1,Boot,Laptop,Sony,Repairable,2014,2019-05-18,Won't boot hard disk problem
restart_1329,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,Apple,End of life,,2015-04-07,Laptop - Jack broke inside - Tried everything!
restart_133,The Restart Project,GBR,17,Power/battery,Laptop,Unknown,Fixed,,2013-09-14,Laptop - No power -
restart_13311,The Restart Project,GBR,17,Power/battery,Laptop,Unknown,Repairable,,2019-05-18,not switching on
restart_1333,The Restart Project,ITA,18,System board,Laptop,ASUS,Fixed,,2015-04-12,rimesso pasta dissipante su cpu
restart_13345,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Repairable,,2019-05-18,
restart_1335,The Restart Project,ITA,14,Overheating,Laptop,Compaq,Fixed,,2015-04-12,manutenzione ventola raffreddamento
restart_134,The Restart Project,GBR,17,Power/battery,Laptop,Unknown,Fixed,,2013-09-14,Laptop - No power -
restart_1342,The Restart Project,GBR,2,Case/chassis,Laptop,ASUS,Fixed,,2015-04-15,Hinge problem and the fan behaving strangely
restart_1344,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2015-04-15,Linux install to give new life to an old laptop
restart_1346,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2015-04-25,Laptop - Running slow - Antivirus help
restart_1349,The Restart Project,GBR,3,Configuration,Laptop,Unknown,Fixed,,2015-04-25,Laptop - Linux configuration -
restart_135,The Restart Project,GBR,1,Boot,Laptop,Unknown,Fixed,,2013-09-14,Laptop - Boots slowly -
restart_13500,The Restart Project,BEL,15,Performance,Laptop,Unknown,Fixed,,2019-05-25,werkt traag
restart_13506,The Restart Project,BEL,19,Unknown,Laptop,Unknown,End of life,,2019-05-25,geen beeld
restart_1356,The Restart Project,GBR,10,Internal storage,Laptop,Apple,Repairable,,2015-04-25,Laptop - Does not boot - Needs new HD
restart_13562,The Restart Project,GBR,3,Configuration,Laptop,Acer,Fixed,2015,2019-06-01,Software issue with FireFox
restart_13574,The Restart Project,GBR,10,Internal storage,Laptop,Unknown,Fixed,,2019-06-01,Needs HD change
restart_13590,The Restart Project,GBR,2,Case/chassis,Laptop,Toshiba,Repairable,,2019-06-01,Cracked bezel. Forwarded to local IT repair business.
restart_13599,The Restart Project,ITA,7,Integrated screen,Laptop,Clementoni,End of life,2015,2019-06-02,"MicroUSB Broken. Changed and working, but also the screen was broken, we don't know how and when. it was of an our volunteer. :-("
restart_136,The Restart Project,GBR,1,Boot,Laptop,Unknown,Repairable,,2013-09-14,Laptop - Won't boot - Needs windows boot disc
restart_13608,The Restart Project,ITA,17,Power/battery,Laptop,Unknown,Repairable,,2019-06-02,Battery doesn't load
restart_13614,The Restart Project,NOR,17,Power/battery,Laptop,Apple,End of life,2011,2019-06-02,Doesn't charge
restart_13621,The Restart Project,NOR,18,System board,Laptop,Apple,Repairable,2012,2019-06-02,Motherboard?
restart_13630,The Restart Project,ITA,4,Integrated keyboard,Laptop,HP,Fixed,2014,2019-06-06,non funzionava la tastiera
restart_13636,The Restart Project,ITA,12,Operating system,Laptop,Acer,Fixed,,2019-06-06,broken OS
restart_13643,The Restart Project,ITA,7,Integrated screen,Laptop,Sony,Repairable,2012,2019-06-06,broken lcd
restart_13648,The Restart Project,ITA,12,Operating system,Laptop,HP,Fixed,,2019-06-06,broken OS
restart_13649,The Restart Project,ITA,7,Integrated screen,Laptop,Lenovo,Fixed,2017,2019-06-06,broken lcd
restart_1365,The Restart Project,GBR,15,Performance,Laptop,Apple,Repairable,,2015-04-25,Laptop - Running slow - DIY memory upgrade needed
restart_13652,The Restart Project,ITA,12,Operating system,Laptop,Acer,Fixed,,2019-06-06,slow OS
restart_13659,The Restart Project,ESP,13,Other,Laptop,Vaio,Fixed,2009,2019-06-07,"It worked well, but the owner wanted to clean it :)"
restart_13661,The Restart Project,ESP,15,Performance,Laptop,ASUS,Repairable,2011,2019-06-07,"It was too slow, so the owner will increase the RAM and replace the hard disk for an SSD."
restart_13662,The Restart Project,ESP,18,System board,Laptop,HP,Fixed,2018,2019-06-07,Low internal battery message. We change the button cell.
restart_13681,The Restart Project,GBR,7,Integrated screen,Laptop,Fujitsu,Fixed,,2019-06-08,Display not working.  Repaired start-up software.
restart_13712,The Restart Project,GBR,1,Boot,Laptop,Toshiba,Fixed,,2019-06-08,"Won't turn on, but has power.  Reset date and time in BIOS."
restart_13732,The Restart Project,ITA,7,Integrated screen,Laptop,Unknown,Repairable,,2019-06-08,Monitor doesn't work
restart_13733,The Restart Project,ITA,2,Case/chassis,Laptop,Unknown,Fixed,,2019-06-08,Broken case
restart_13751,The Restart Project,BEL,4,Integrated keyboard,Laptop,Unknown,Repairable,,2019-06-08,"blijft hangen - toets klavier stuk, nieuw klavier kopen"
restart_13752,The Restart Project,BEL,3,Configuration,Laptop,Unknown,Fixed,,2019-06-08,Advies nodig over maken back up
restart_13753,The Restart Project,BEL,3,Configuration,Laptop,Unknown,Fixed,,2019-06-08,Uitleg over instellingen nodig
restart_13754,The Restart Project,BEL,7,Integrated screen,Laptop,Unknown,Repairable,,2019-06-08,Geen beeld meer
restart_13755,The Restart Project,BEL,3,Configuration,Laptop,Unknown,Fixed,,2019-06-08,Uitleg over software nodig
restart_13757,The Restart Project,GBR,19,Unknown,Laptop,Unknown,End of life,,2019-06-08,
restart_13780,The Restart Project,GBR,7,Integrated screen,Laptop,HP,End of life,2016,2019-06-09,Damaged screen and case
restart_13831,The Restart Project,GBR,3,Configuration,Laptop,Unknown,Repairable,,2019-06-15,"Software issue - uninstalled software with issue, will return for help with the rest as timed out."
restart_1384,The Restart Project,GBR,7,Integrated screen,Laptop,Apple,Repairable,,2015-05-01,screen broken
restart_13853,The Restart Project,SWE,1,Boot,Laptop,Unknown,Repairable,2015,2019-06-16,"Sometimes not booting, maybe hard drive. Started factory reset."
restart_13860,The Restart Project,GBR,20,Virus/malware,Laptop,HP,Fixed,2015,2019-06-17,Various updates neededccleanerMalware bytesWindows 10 updated
restart_13864,The Restart Project,GBR,12,Operating system,Laptop,Packard Bell,Fixed,2015,2019-06-18,corrupted OS. fresh install
restart_13865,The Restart Project,GBR,12,Operating system,Laptop,Toshiba,Fixed,2012,2019-06-18,unused Laptop. install of linux
restart_13869,The Restart Project,IRL,3,Configuration,Laptop,Dell,Fixed,,2019-06-22,Software Issue
restart_13871,The Restart Project,IRL,4,Integrated keyboard,Laptop,Toshiba,Repairable,,2019-06-22,Keyboard broken/Keys stuck
restart_13889,The Restart Project,BEL,19,Unknown,Laptop,Unknown,Repairable,,2019-06-22,loopt vast
restart_13890,The Restart Project,BEL,1,Boot,Laptop,Unknown,Repairable,,2019-06-22,start niet meer
restart_13895,The Restart Project,GBR,3,Configuration,Laptop,Unknown,Repairable,,2019-06-22,"software problem, twitchy mouse pad"
restart_139,The Restart Project,GBR,18,System board,Laptop,Unknown,Repairable,,2013-09-14,Laptop - Won't boot - Think its the graphic card
restart_1394,The Restart Project,GBR,3,Configuration,Laptop,ASUS,Fixed,,2015-05-05,Laptop - DVD hard drive deleted - Driver updated and cleaner
restart_13949,The Restart Project,GBR,17,Power/battery,Laptop,Dell,Repairable,,2019-06-25,Performance. Battery? - Updated - battery need more investigation
restart_13950,The Restart Project,GBR,1,Boot,Laptop,Medion,Fixed,2015,2019-06-25,Dropped - On-off switch broken - Work around using bbot to bios
restart_13955,The Restart Project,GBR,12,Operating system,Laptop,Sony,Repairable,2009,2019-06-25,Slow start-up - Configuration? - Need windows install - She will do
restart_13956,The Restart Project,GBR,3,Configuration,Laptop,Sony,Fixed,2012,2019-06-25,Wifi problem
restart_1396,The Restart Project,GBR,2,Case/chassis,Laptop,Unknown,Fixed,,2015-05-05,Laptop - Screws dodgy -
restart_13965,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,Sony,Repairable,2012,2019-06-25,Problem in power supply socket - Bought port go
restart_1397,The Restart Project,GBR,3,Configuration,Laptop,Unknown,Repairable,,2015-05-05,Laptop - Software fault - DIY Ready
restart_13971,The Restart Project,GBR,15,Performance,Laptop,Lenovo,Repairable,2018,2019-06-25,Running slow - Improved
restart_13974,The Restart Project,GBR,2,Case/chassis,Laptop,Lenovo,Unknown,2015,2019-06-25,Screen Bezel - Spine broken - Doesn't open properly
restart_13993,The Restart Project,BEL,17,Power/battery,Laptop,Packard Bell,Fixed,2011,2019-06-29,power supply broken
restart_13995,The Restart Project,BEL,20,Virus/malware,Laptop,Acer,Fixed,2014,2019-06-29,malware to be resolved
restart_1401,The Restart Project,GBR,7,Integrated screen,Laptop,Compaq,Fixed,,2015-05-05,Laptop - Screen issue - Pirate Windows 7
restart_14039,The Restart Project,GBR,15,Performance,Laptop,Dell,Repairable,2004,2019-07-01,Needed updated. Memory updated and new battery ordered . Windows 10 to be added.
restart_1404,The Restart Project,GBR,17,Power/battery,Laptop,Unknown,Fixed,,2015-05-05,Laptop - No power - Power settings
restart_14044,The Restart Project,GBR,3,Configuration,Laptop,Lenovo,Fixed,2018,2019-07-06,No wiFi connection.  Software problem.
restart_14057,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Unknown,,2019-07-06,Outcome not recorded
restart_1406,The Restart Project,GBR,17,Power/battery,Laptop,Unknown,Fixed,,2015-05-05,Laptop - No power -
restart_14066,The Restart Project,ESP,2,Case/chassis,Laptop,Qilive,Fixed,,2019-07-06,There was a broken flange. We reconstruct it.
restart_14074,The Restart Project,ESP,19,Unknown,Laptop,Vaio,Fixed,,2019-07-06,
restart_14085,The Restart Project,CAN,11,Multiple,Laptop,Unknown,Repairable,,2019-07-12,Multiple bugs
restart_14086,The Restart Project,CAN,12,Operating system,Laptop,Unknown,Repairable,,2019-07-12,Blue screen of death
restart_14088,The Restart Project,CAN,13,Other,Laptop,Unknown,Repairable,,2019-07-12,Graphic bug
restart_14089,The Restart Project,CAN,1,Boot,Laptop,Unknown,Repairable,,2019-07-12,Not booting
restart_14090,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2019-07-12,Slow device needed more RAM and an optimisation
restart_14091,The Restart Project,CAN,14,Overheating,Laptop,Unknown,Fixed,,2019-07-12,Overheating because of dust
restart_14092,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-07-12,Screen not working correctly
restart_14093,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Fixed,,2019-07-12,No space on HDD + antivirus install
restart_14094,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Fixed,,2019-07-12,Software install
restart_14095,The Restart Project,CAN,2,Case/chassis,Laptop,Unknown,Repairable,,2019-07-12,Booting bouton
restart_14096,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-07-12,Black screen on boot
restart_14097,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2019-07-12,Slow laptop got optimised!
restart_1412,The Restart Project,GBR,1,Boot,Laptop,Unknown,End of life,,2015-05-05,"Laptop - Doesn't boot - ""Sort of"" fixed"
restart_1416,The Restart Project,GBR,15,Performance,Laptop,Toshiba,Fixed,,2015-05-09,"Slow. Needed cleaning,"
restart_14173,The Restart Project,GBR,3,Configuration,Laptop,HP,Fixed,2015,2019-07-15,Unable to back up Family Tree programmeBacked up to iCloud
restart_14177,The Restart Project,GBR,15,Performance,Laptop,Dell,Fixed,2013,2019-07-15,"Very slow. Cleaned - c-cleaner, Malwarebytes and ADW"
restart_14178,The Restart Project,GBR,3,Configuration,Laptop,ASUS,Fixed,2014,2019-07-15,password not accepted. password access to laptop sorted.
restart_14201,The Restart Project,GBR,17,Power/battery,Laptop,Toshiba,End of life,2009,2019-07-20,No power
restart_14208,The Restart Project,GBR,3,Configuration,Laptop,Apple,Fixed,2017,2019-07-20,Cannot access Channel 4 OD - problem with Adobe Flash plug-in
restart_14209,The Restart Project,GBR,3,Configuration,Laptop,Lenovo,Fixed,2015,2019-07-20,Word documents scrambled.  Problem with Avast anti-virus
restart_14235,The Restart Project,GBR,18,System board,Laptop,Unknown,Repairable,,2019-07-20,"Motherboard needed replacing - heat sink didn't fit, so being ordered and refitted"
restart_1425,The Restart Project,GBR,15,Performance,Laptop,Apple,Repairable,,2015-05-09,Very slow
restart_14270,The Restart Project,GBR,7,Integrated screen,Laptop,Toshiba,Fixed,2016,2019-07-21,Screen had come loose
restart_14276,The Restart Project,GBR,16,Ports/slots/connectors,Laptop,ASUS,Fixed,2012,2019-07-21,power connector faulty
restart_14297,The Restart Project,GBR,12,Operating system,Laptop,Toshiba,Fixed,2010,2019-07-29,Requires Windows 10 update
restart_14298,The Restart Project,GBR,3,Configuration,Laptop,Toshiba,Repairable,2016,2019-07-29,WiFi will only link via Ethernet. Install Windows 10
restart_14299,The Restart Project,GBR,12,Operating system,Laptop,HP,Fixed,2017,2019-07-29,Update to Windows 10
restart_14300,The Restart Project,GBR,20,Virus/malware,Laptop,Toshiba,Fixed,2015,2019-07-29,Removal of Malware and cleaning.
restart_14305,The Restart Project,GBR,14,Overheating,Laptop,HP,Repairable,2015,2019-08-03,Overheating (advised windows reinstall as first option to take strain off cpu) DVD drive broken (advised replacement)
restart_14307,The Restart Project,GBR,12,Operating system,Laptop,HP,Repairable,2015,2019-08-03,Needed windows reinstall but only had 32GB SSD (too small.) Recommended Linux
restart_14321,The Restart Project,GBR,15,Performance,Laptop,Unknown,End of life,,2019-08-03,Slow
restart_14322,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2019-08-03,Slow
restart_14323,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2019-08-03,Slow
restart_14324,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2019-08-03,Slow
restart_14344,The Restart Project,SWE,8,Internal damage,Laptop,Apple,Fixed,2013,2019-08-04,"Water Damage, the logic board was heavily corroded. I used a toothbrush and isopropanol and even dunked it in an isopropanol bath for a while to get rid of all the minerals.A proper inspection was not possible due to the lack of a microscope."
restart_14372,The Restart Project,SWE,19,Unknown,Laptop,Apple,End of life,2008,2019-08-11,
restart_14374,The Restart Project,SWE,17,Power/battery,Laptop,Apple,End of life,2009,2019-08-11,"Not working, charging, or turning on."
restart_14375,The Restart Project,GBR,12,Operating system,Laptop,Samsung,Fixed,2015,2019-08-12,Old Operating System
restart_14376,The Restart Project,GBR,15,Performance,Laptop,Lenovo,Fixed,2012,2019-08-12,Slow and needing upgrade
restart_14377,The Restart Project,GBR,3,Configuration,Laptop,Compaq,Fixed,2009,2019-08-12,Help to find a file
restart_14389,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-08-15,Screen problem
restart_1439,The Restart Project,ITA,19,Unknown,Laptop,Unknown,Fixed,,2015-05-09,
restart_14391,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-08-15,Detached screen
restart_14392,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-08-15,Screen problem
restart_14393,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-08-15,Gray (?) screen
restart_14396,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-08-15,Solved every bug/slowing down on the computer but still no wifi
restart_14398,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-08-15,Very slow device
restart_14399,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Fixed,,2019-08-15,Problem with McAfee + Windows activation
restart_14400,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-08-15,Slow
restart_14401,The Restart Project,CAN,1,Boot,Laptop,Unknown,Fixed,,2019-08-15,Booting problem
restart_14404,The Restart Project,CAN,17,Power/battery,Laptop,Unknown,Fixed,,2019-08-15,Charging/power problem
restart_14408,The Restart Project,CAN,4,Integrated keyboard,Laptop,Unknown,End of life,,2019-08-15,Keyboard problem
restart_14409,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-08-15,Black screen on boot
restart_14410,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Repairable,,2019-08-15,Can't acces some files
restart_14416,The Restart Project,CAN,14,Overheating,Laptop,Unknown,Fixed,,2019-08-15,Overheating
restart_14418,The Restart Project,CAN,1,Boot,Laptop,Unknown,Fixed,,2019-08-15,Boot problem/bug
restart_14419,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-08-15,Laptop neede optim but participant didn't have password..
restart_14446,The Restart Project,SWE,7,Integrated screen,Laptop,hewlett packard,End of life,2012,2019-08-25,"screen not working, hard drive salvagable"
restart_14469,The Restart Project,SWE,10,Internal storage,Laptop,Apple,Fixed,2015,2019-09-01,won't boot - hard drive issue
restart_14480,The Restart Project,GBR,20,Virus/malware,Laptop,Toshiba,Fixed,2014,2019-09-02,MalwareRun CCleaner and added Malware Bytes
restart_14481,The Restart Project,GBR,3,Configuration,Laptop,Lenovo,Fixed,2019,2019-09-02,Password problems/setting up email
restart_14482,The Restart Project,GBR,12,Operating system,Laptop,Samsung,Fixed,2010,2019-09-02,Requires Windows 10 update
restart_14483,The Restart Project,GBR,19,Unknown,Laptop,Toshiba,End of life,2012,2019-09-02,won't turn on
restart_14484,The Restart Project,GBR,12,Operating system,Laptop,Toshiba,Fixed,2012,2019-09-02,"Re-installation of Windows  10 required, check Malware"
restart_14485,The Restart Project,GBR,8,Internal damage,Laptop,Toshiba,End of life,2015,2019-09-02,Water damage
restart_14492,The Restart Project,GBR,18,System board,Laptop,HP,Repairable,2012,2019-09-07,Broken connecter on mainboard after user fix attempt.  New part needed - user advised.
restart_14493,The Restart Project,GBR,15,Performance,Laptop,Acer,Fixed,2009,2019-09-07,Windows 7 running slow.  Non-useful startup software un-installed.  Some improvement.
restart_14502,The Restart Project,GBR,2,Case/chassis,Laptop,Mac,Repairable,,2019-09-07,Screws need tightening.  Found that unit needs compete re-assembly.  Not sure if all parts present. No time.
restart_14531,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Fixed,2014,2019-09-07,
restart_14549,The Restart Project,GBR,6,Integrated media component,Laptop,Lenovo,Repairable,2015,2019-09-07,microphone not working
restart_14582,The Restart Project,GBR,1,Boot,Laptop,Toshiba,End of life,2009,2019-09-08,Starting up got longer and longer until it stopped.
restart_14587,The Restart Project,GBR,18,System board,Laptop,Apple,Repairable,2014,2019-09-08,No backlight (image dark on screen).  Backlight fuse OK but had low voltage.  Board level repair needed.  Suggested a London-based repairer and informed participant about repair directory
restart_146,The Restart Project,GBR,17,Power/battery,Laptop,Apple,End of life,,2013-09-14,Laptop - No power -
restart_14603,The Restart Project,SWE,5,Integrated pointing device,Laptop,Apple,Fixed,2014,2019-09-08,trackpad click didn't work. Adjusted screw.
restart_14604,The Restart Project,SWE,19,Unknown,Laptop,Unknown,Unknown,,2019-09-08,
restart_14607,The Restart Project,CAN,20,Virus/malware,Laptop,Unknown,Fixed,,2019-09-12,Bugged device
restart_14608,The Restart Project,CAN,14,Overheating,Laptop,Unknown,Repairable,,2019-09-12,Heating + shutdown
restart_14609,The Restart Project,CAN,1,Boot,Laptop,Unknown,End of life,,2019-09-12,Boot problem
restart_14610,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-09-12,Slow
restart_14611,The Restart Project,CAN,1,Boot,Laptop,Unknown,Repairable,,2019-09-12,Blocked at boot
restart_14613,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Repairable,,2019-09-12,Software problem
restart_14619,The Restart Project,CAN,16,Ports/slots/connectors,Laptop,Unknown,Repairable,,2019-09-12,Problem with a USB port
restart_14622,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Fixed,,2019-09-12,Software problem
restart_14623,The Restart Project,CAN,5,Integrated pointing device,Laptop,Unknown,End of life,,2019-09-12,Mouse pointer on screen keeps skipping
restart_14624,The Restart Project,CAN,1,Boot,Laptop,Unknown,Repairable,,2019-09-12,Booting time
restart_14625,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2019-09-12,Luminocity and problem + slow
restart_14626,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-09-12,Wanted to speed up install and configurations
restart_14628,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-09-12,Optimization
restart_14631,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-09-12,Optimization
restart_14633,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-09-12,Optimization
restart_14634,The Restart Project,CAN,17,Power/battery,Laptop,Unknown,Repairable,,2019-09-12,Charging problem
restart_14638,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-09-12,Otimization
restart_14641,The Restart Project,CAN,7,Integrated screen,Laptop,Unknown,Repairable,,2019-09-12,Black screen on boot
restart_14643,The Restart Project,CAN,15,Performance,Laptop,Unknown,End of life,,2019-09-12,Optimization
restart_14644,The Restart Project,CAN,1,Boot,Laptop,Unknown,Fixed,,2019-09-12,Not booting
restart_14648,The Restart Project,CAN,1,Boot,Laptop,Unknown,End of life,,2019-09-12,Not booting
restart_14649,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2019-09-12,Optimization
restart_14650,The Restart Project,CAN,1,Boot,Laptop,Unknown,End of life,,2019-09-12,Not booting
restart_14651,The Restart Project,CAN,1,Boot,Laptop,Unknown,End of life,,2019-09-12,Not booting
restart_14654,The Restart Project,CAN,1,Boot,Laptop,Unknown,Repairable,,2019-09-12,Not booting
restart_14655,The Restart Project,BEL,2,Case/chassis,Laptop,HP,Fixed,2012,2019-09-14,Screen hinges damaged
restart_14656,The Restart Project,BEL,19,Unknown,Laptop,Unknown,Fixed,,2019-09-14,
restart_14657,The Restart Project,BEL,15,Performance,Laptop,Unknown,Repairable,,2019-09-14,Too slow
restart_14660,The Restart Project,GBR,14,Overheating,Laptop,Toshiba,Fixed,,2019-09-14,Cooling system not working.  Cleaned and should be working.
restart_1467,The Restart Project,GBR,15,Performance,Laptop,Unknown,Fixed,,2015-05-28,Running slow
restart_14675,The Restart Project,GBR,15,Performance,Laptop,Acer,Fixed,,2019-09-14,Very slow and old.  Mousepad not working.  Now fast and fully operational
restart_14687,The Restart Project,GBR,19,Unknown,Laptop,Acer,Fixed,2012,2019-09-14,Not starting properly
restart_14705,The Restart Project,BEL,15,Performance,Laptop,Unknown,Fixed,,2019-09-14,Start-up very slow - start heel traag op
restart_14714,The Restart Project,BEL,13,Other,Laptop,Unknown,Fixed,,2019-09-14,restore lost files
restart_14716,The Restart Project,BEL,15,Performance,Laptop,Unknown,Fixed,,2019-09-14,works very slowly
restart_14717,The Restart Project,BEL,4,Integrated keyboard,Laptop,Unknown,Repairable,,2019-09-14,"some keys are not working anymore due to water damage => external keyboard (as installing a new keyboard is more expensive)enkele toetsen werkten niet meer doordat er water in gelopen was. Probleem opgelost door een extern toetsenbord te gebruiken. Een nieuw toetsenbord bestellen en installeren had ook gekund, maar is in verhouding duurder."
restart_14738,The Restart Project,GBR,19,Unknown,Laptop,Unknown,Repairable,,2019-09-14,
restart_14745,The Restart Project,HKG,19,Unknown,Laptop,Apple,Repairable,2009,2019-09-15,"Screen flickers and then powers off. Cleaning display cable did not work, possibly issue with motherboard. Quoted motherboard - will wait to hear back from him"
restart_14747,The Restart Project,HKG,18,System board,Laptop,ASUS,Repairable,2013,2019-09-15,Stopped turning on at the end of July - only powers up when plugged into mains (sometimes). Short on board - referral for microsoldering
restart_14748,The Restart Project,HKG,2,Case/chassis,Laptop,Lenovo,Repairable,2017,2019-09-15,"Screen sometimes flickers when watching videos. Loose hinge, replaced screw."
restart_14755,The Restart Project,GBR,19,Unknown,Laptop,Packard Bell,Repairable,2016,2019-09-16,Needs Windows 10 installed. Will need to be done at a future date once programs have been put on disc.
restart_14756,The Restart Project,GBR,12,Operating system,Laptop,Toshiba,Repairable,2009,2019-09-16,Windows 10 installation. To be completed at a later date as Windows key didn't work.
restart_14757,The Restart Project,GBR,12,Operating system,Laptop,HP,Fixed,2017,2019-09-16,Updates required. Updated sorted and password added.
restart_14758,The Restart Project,GBR,3,Configuration,Laptop,HP,Fixed,2018,2019-09-16,Running out of disc spaceSoftware deleted. Script created allowing client to run and delete software at home.
restart_14760,The Restart Project,GBR,15,Performance,Laptop,HP,Fixed,2015,2019-09-16,Running slow
restart_14777,The Restart Project,GBR,7,Integrated screen,Laptop,Asos,Repairable,,2019-09-21,Screen broken - needs replacement or retrieve data
restart_14781,The Restart Project,GBR,19,Unknown,Laptop,Lenovo,Fixed,,2019-09-21,Needed help with back up setting - given advice
restart_14792,The Restart Project,GBR,19,Unknown,Laptop,Unknown,End of life,,2019-09-21,
restart_14812,The Restart Project,IRL,19,Unknown,Laptop,Acer,Fixed,,2019-09-25,Not working; Cleaned out & repaired
restart_14813,The Restart Project,IRL,19,Unknown,Laptop,Acer,End of life,,2019-09-25,Not working
restart_14821,The Restart Project,SWE,8,Internal damage,Laptop,Apple,End of life,2014,2019-09-26,water damage
restart_14832,The Restart Project,SWE,8,Internal damage,Laptop,Apple,End of life,2014,2019-09-26,water damage
restart_14887,The Restart Project,GBR,13,Other,Laptop,HP,Repairable,2009,2019-09-28,Help needed with reassembly
restart_14893,The Restart Project,NOR,3,Configuration,Laptop,Acer,Fixed,2015,2019-09-28,Laptop can't find PC mouse
restart_14897,The Restart Project,NOR,16,Ports/slots/connectors,Laptop,Acer,End of life,2016,2019-09-28,"Bent charging port, doesn't charge well"
restart_14902,The Restart Project,NOR,1,Boot,Laptop,Acer,End of life,2014,2019-09-28,Won't find operating system
restart_14919,The Restart Project,NOR,17,Power/battery,Laptop,Lenovo,Fixed,2015,2019-09-28,"Slow, poor battery"
restart_14928,The Restart Project,NOR,1,Boot,Laptop,Apple,Repairable,2014,2019-09-28,"Won't start, but signs of life"
restart_14939,The Restart Project,BEL,19,Unknown,Laptop,Unknown,Fixed,,2019-09-28,
restart_14968,The Restart Project,CAN,1,Boot,Laptop,Unknown,Fixed,,2019-09-28,Not booting
restart_14969,The Restart Project,CAN,15,Performance,Laptop,Unknown,Fixed,,2019-09-28,Noisey device + slow
restart_14970,The Restart Project,CAN,5,Integrated pointing device,Laptop,Unknown,Repairable,,2019-09-28,Enable trackpad
restart_14971,The Restart Project,CAN,15,Performance,Laptop,Unknown,Repairable,,2019-09-28,Slow device + wanted to transfer photos: suggested to switch to an SSD
restart_14972,The Restart Project,CAN,8,Internal damage,Laptop,Unknown,End of life,,2019-09-28,Water damage : not booting
restart_14973,The Restart Project,CAN,16,Ports/slots/connectors,Laptop,Unknown,Repairable,,2019-09-28,Charging port problem + slow
restart_14974,The Restart Project,CAN,11,Multiple,Laptop,Unknown,Fixed,,2019-09-28,"Battery, RAM and keyboard problems"
restart_14975,The Restart Project,CAN,3,Configuration,Laptop,Unknown,Fixed,,2019-09-28,Data transfer required
restart_14977,The Restart Project,CAN,1,Boot,Laptop,Unknown,Fixed,,2019-09-28,Boot optimization configs
restart_1499,The Restart Project,GBR,3,Configuration,Laptop,Unknown,Fixed,,2015-06-29,"""Password issue"""
restart_14992,The Restart Project,SWE,13,Other,Laptop,Unknown,Repairable,2016,2019-09-29,Noisy fan
restart_14999,The Restart Project,GBR,19,Unknown,Laptop,Toshiba,Fixed,2009,2019-09-30,Windows 10 update
restart_1500,The Restart Project,GBR,12,Operating system,Laptop,Unknown,Fixed,,2015-06-29,Wants a new OS
restart_15000,The Restart Project,GBR,12,Operating system,Laptop,Packard Bell,Fixed,2013,2019-09-30,Windows 10 update
