id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,problem
restart_8086,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8088,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,End of life,,2018-04-24,
restart_8097,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,End of life,,2018-04-24,
restart_8120,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Repairable,,2018-04-24,
restart_8128,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8129,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8130,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8131,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8136,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8137,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8138,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8139,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-04-24,
restart_8239,The Restart Project,GBR,19,Unknown,Desktop computer,Unknown,Repairable,,2018-05-05,
restart_8278,The Restart Project,ESP,19,Unknown,Desktop computer,Unknown,Fixed,,2018-05-12,
restart_8440,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-05-24,
restart_8441,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,End of life,,2018-05-24,
restart_8445,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Repairable,,2018-05-24,
restart_8452,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-05-24,
restart_8471,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Repairable,,2018-05-24,
restart_8530,The Restart Project,GBR,19,Unknown,Desktop computer,Unknown,Fixed,,2018-06-02,
restart_9008,The Restart Project,GBR,19,Unknown,Desktop computer,Unknown,End of life,,2018-09-01,
restart_9119,The Restart Project,GBR,18,System board,Desktop computer,Unknown,End of life,,2018-09-15,Need to remove data from harddrive as computer dead.
restart_9260,The Restart Project,ESP,19,Unknown,Desktop computer,eMachines,Fixed,,2018-09-22,
restart_9327,The Restart Project,CAN,15,Performance,Desktop computer,Unknown,Fixed,,2018-09-28,Software/Slow
restart_9328,The Restart Project,CAN,15,Performance,Desktop computer,Unknown,Fixed,,2018-09-28,Software/Slow
restart_9329,The Restart Project,CAN,17,Power/battery,Desktop computer,Unknown,Fixed,,2018-09-28,Power/boot
restart_933,The Restart Project,ITA,19,Unknown,Desktop computer,Unknown,Repairable,,2014-09-27,
restart_9330,The Restart Project,CAN,17,Power/battery,Desktop computer,Unknown,Fixed,,2018-09-28,Power/boot
restart_9331,The Restart Project,CAN,17,Power/battery,Desktop computer,Unknown,Fixed,,2018-09-28,Power/boot
restart_937,The Restart Project,GBR,19,Unknown,Desktop computer,Unknown,End of life,,2014-10-04,
restart_9514,The Restart Project,GBR,19,Unknown,Desktop computer,Unknown,Fixed,,2018-10-06,
restart_9616,The Restart Project,GBR,19,Unknown,Desktop computer,Unknown,Fixed,,2018-10-13,
restart_9661,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Repairable,,2018-10-16,
restart_9666,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Fixed,,2018-10-16,
restart_9670,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,End of life,,2018-10-16,
restart_9673,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,End of life,,2018-10-16,
restart_9675,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,End of life,,2018-10-16,
restart_9690,The Restart Project,CAN,19,Unknown,Desktop computer,Unknown,Repairable,,2018-10-16,
restart_9722,The Restart Project,NOR,17,Power/battery,Desktop computer,Apple,Repairable,2000,2018-10-20,Not starting
restart_9799,The Restart Project,BEL,19,Unknown,Desktop computer,Ace,Fixed,2015,2018-10-22,
restart_9819,The Restart Project,CAN,16,Ports/slots/connectors,Desktop computer,Unknown,End of life,,2018-10-24,Connexion R545
